   ;                                  Time Variables                ;;;;               Implicit Convergence                   ;;;;               Time Discretisation Error                          ;;;
                                 % TIME    ;  TIMEN    ;    DTIMEU   ; LOOPCT ;   RELXCC   ;        NRLXCC         ;   ENBALT   ;    ERRT     ;        NERRMAX        ;   DT OPT  ;
 1 ------------------------->   66.29108 % ; 11296.000 ;   10.00000  ;     51 ; 9.343e-005 ;     4300 (processing) ; 3.370e-004 ;  3.055e-002 ;     4600 (processing) ;    13.363 
 1 ------------------------->   66.87793 % ; 11396.000 ;   10.00000  ;     29 ; -8.262e-005 ;     4300 (processing) ; 3.518e-004 ;  5.206e-002 ;     4300 (processing) ;    11.187 
 1 ------------------------->   67.46479 % ; 11496.000 ;   10.00000  ;     27 ; -9.804e-005 ;     4300 (processing) ; 4.094e-004 ;  2.089e-002 ;     4300 (processing) ;    15.169 
 1 ------------------------->   68.05164 % ; 11596.000 ;   10.00000  ;     38 ; 8.836e-005 ;     4300 (processing) ; 3.311e-004 ;  3.724e-002 ;     4600 (processing) ;    12.510 
 1 ------------------------->   68.63850 % ; 11696.000 ;   10.00000  ;      5 ; 9.912e-005 ;     1100 (processing) ; 7.652e-004 ;  1.129e-002 ;      900 (processing) ;    18.619 
 1 ------------------------->   69.22535 % ; 11796.000 ;   10.00000  ;     31 ; -4.318e-005 ;     4300 (processing) ; 1.883e-004 ;  1.744e-002 ;     4300 (processing) ;    16.108 
 1 ------------------------->   69.81221 % ; 11896.000 ;   10.00000  ;     27 ; -8.846e-005 ;     4600 (processing) ; 4.086e-004 ;  1.403e-002 ;      900 (processing) ;    17.319 
 1 ------------------------->   70.35211 % ; 11988.000 ;   10.00000  ;     27 ; -6.626e-005 ;     4300 (processing) ; 3.065e-004 ;  2.604e-002 ;     4300 (processing) ;    14.095 
 1 ------------------------->   70.93897 % ; 12088.000 ;   10.00000  ;     29 ; 6.332e-005 ;     4300 (processing) ; 2.539e-004 ;  1.778e-002 ;     4300 (processing) ;    16.007 
 1 ------------------------->   71.52582 % ; 12188.000 ;   10.00000  ;     48 ; 6.802e-005 ;     4300 (processing) ; 2.561e-004 ;  3.171e-002 ;     4300 (processing) ;    13.198 
 1 ------------------------->   72.11268 % ; 12288.000 ;   10.00000  ;     30 ; 4.482e-005 ;     4300 (processing) ; 1.781e-004 ;  1.617e-002 ;      900 (processing) ;    16.521 
 1 ------------------------->   72.69953 % ; 12388.000 ;   10.00000  ;     28 ; -4.244e-005 ;     4300 (processing) ; 1.757e-004 ;  4.219e-002 ;     4300 (processing) ;    12.000 
 1 ------------------------->   73.28638 % ; 12488.000 ;   10.00000  ;     47 ; -9.242e-005 ;     4300 (processing) ; 3.461e-004 ;  2.025e-002 ;     4600 (processing) ;    15.327 
 1 ------------------------->   73.87324 % ; 12588.000 ;   10.00000  ;      6 ; 5.133e-005 ;     5600 (processing) ; 3.134e-004 ;  2.597e-002 ;     4300 (processing) ;    14.106 
 1 ------------------------->   74.46009 % ; 12688.000 ;   10.00000  ;     26 ; -6.273e-005 ;     4600 (processing) ; 2.818e-004 ;  1.473e-002 ;     4300 (processing) ;    17.042 
 1 ------------------------->   75.00000 % ; 12780.000 ;    6.00000  ;      4 ; -6.462e-005 ;     4300 (processing) ; 6.693e-004 ;  1.443e-002 ;     4300 (processing) ;    10.296 
